OBJECTID,Pole_Material,Pole_Arm_Type,Luminaire_Type,Lamp_Type,Lamp_Wattage,Controller_ID,Northing,Easting,Pole_Height,InstallDate,FACILITYID,Receptacle,ControllerCircuit,Pole_Color,Pole_Manufacturer,Lamp_Manufacturer,Decorative,Notes,Location_Adjusted,RepairYear,FieldVerifiedDate,GlobalID,Latitude,Longitude
2387,Not Specified,Not Specified,Not Specified,LED,Not Specified,SL099,1254210.686675,1013067.2016,,,9205,Yes,Not Specified,Not Specified,Not Specified,GE,No,Not Specified,AERIAL,Not Specified,Not Specified,{D3529F88-C710-4DFA-907B-B439682647D9},40.11059436703809,-88.23031144077534
2388,Cast Aluminum,Combo,Cobra/Globe,Other,250/85,SL094,1255516.440325,1010732.63435,6.0,,9206,No,Not Specified,Black,Not Specified,GE/QL,Yes,Not Specified,AERIAL,Not Specified,11/1/18,{BB749D93-119A-47BE-9CC8-1F387B2ACA11},40.11418592354833,-88.23865303909994
2389,Cast Aluminum,Combo,Cobra/Globe,Other,250/85,SL094,1255405.270475,1010733.19275,6.0,,9207,No,Not Specified,Black,Not Specified,GE/QL,Yes,Not Specified,AERIAL,Not Specified,11/1/18,{F211AE79-F275-4651-946C-75E0D908B305},40.11388074832257,-88.23865146581014
2390,Cast Aluminum,Combo,Cobra/Globe,Other,250/85,SL094,1255310.256225,1010734.04655,6.0,,9208,No,Not Specified,Black,Not Specified,GE/QL,Yes,Not Specified,AERIAL,Not Specified,11/1/18,{72D2182D-C1D3-40F0-8CA5-628EBB6D740A},40.11360967573853,-88.23864940887589
2391,Cast Aluminum,Combo,Cobra/Globe,Other,250/85,SL094,1255343.1673,1010688.17285,6.0,,9309,No,Not Specified,Black,Not Specified,GE/QL,Yes,Not Specified,AERIAL,Not Specified,11/1/18,{6E783FCF-CC47-474E-92F8-8842A78B0FB3},40.11371039984969,-88.23881266407673
2392,Cast Aluminum,Combo,Cobra/Globe,Other,250/85,SL094,1255243.1773,1010689.313025,6.0,,9210,No,Not Specified,Black,Not Specified,GE/QL,Yes,Not Specified,AERIAL,Not Specified,11/1/18,{699D2840-09CE-4AC5-B58E-2014FED0B084},40.11343591345556,-88.23880896783557
2393,Cast Aluminum,Combo,Cobra/Globe,Other,250/85,SL094,1255195.61607499,1010734.101625,6.0,,9211,No,Not Specified,Black,Not Specified,GE/QL,Yes,Not Specified,AERIAL,Not Specified,11/1/18,{CD6B2B76-B6B7-4EAE-82C8-DF8BB72EAED1},40.11330522194495,-88.2386490134898
2394,Cast Aluminum,Combo,Cobra/Globe,Other,250/85,SL094,1255092.67215,1010689.71815,6.0,,9212,No,Not Specified,Black,Not Specified,GE/QL,Yes,Not Specified,AERIAL,Not Specified,11/1/18,{EA381789-9914-4BD9-82BE-6077B36889FA},40.11302276015889,-88.23880809114337
2395,Cast Aluminum,Combo,Cobra/Globe,Other,250/85,SL094,1255030.637475,1010688.85565,6.0,,9213,No,Not Specified,Black,Not Specified,GE/QL,Yes,Not Specified,AERIAL,Not Specified,11/1/18,{9B29A068-F354-45E1-B49C-F99EB52DDF5D},40.11284643902098,-88.23880757044442
2396,Cast Aluminum,Combo,Cobra/Globe,Other,250/85,SL094,1254993.799975,1010738.32335,6.0,,9214,No,Not Specified,Black,Not Specified,GE/QL,Yes,Not Specified,AERIAL,Not Specified,11/1/18,{4EE4D7A3-DFD2-4451-9CE3-6FC3BFCCA12D},40.11275525529721,-88.23863561328761
2397,Cast Aluminum,Combo,Cobra/Globe,Other,250/85,SL094,1254810.412675,1010736.679875,6.0,,10044,No,Not Specified,Black,Not Specified,GE/QL,Yes,Not Specified,AERIAL,Not Specified,11/1/18,{07AA3E67-8823-4545-8A9C-CD558ED42934},40.11248710574561,-88.2388051295412
2398,Cast Aluminum,Combo,Cobra/Globe,Other,250/85,SL094,1254810.412675,1010736.679875,6.0,,9217,No,Not Specified,Black,Not Specified,GE/QL,Yes,Not Specified,AERIAL,Not Specified,11/1/18,{A1924468-4425-472D-8C89-B6A1E1BF412D},40.11224779024862,-88.23864126245232
2399,Cast Aluminum,Combo,Cobra/Globe,Other,250/85,SL094,1254694.59317499,1010736.898525,6.0,,9218,No,Not Specified,Black,Not Specified,GE/QL,Yes,Not Specified,AERIAL,Not Specified,11/1/18,{27AE3BA0-73A8-44F4-B3D6-A8110A2E7E72},40.111931186069455,-88.23863868459043
2400,Cast Aluminum,Combo,Cobra/Globe,Other,250/85,SL094,1254579.015075,1010738.989325,6.0,,9219,No,Not Specified,Black,Not Specified,GE/QL,Yes,Not Specified,AERIAL,Not Specified,11/1/18,{588E6517-DFB0-4305-98A6-329451685843},40.11161257256476,-88.23863388672845
2401,Cast Aluminum,Combo,Cobra/Globe,Other,250/85,SL094,1254531.2462,1010682.26875,6.0,,9220,No,Not Specified,Black,Not Specified,GE/QL,Yes,Not Specified,AERIAL,Not Specified,11/1/18,{D2873DFB-C7A5-4563-B27B-58D48AD8F5AE},40.11148160734293,-88.2388368584252
2402,Cast Aluminum,Combo,Cobra/Globe,Other,250/85,SL094,1254495.760675,1010753.464525,6.0,,9221,No,Not Specified,Black,Not Specified,GE/QL,Yes,Not Specified,AERIAL,Not Specified,11/1/18,{78CC4D34-B187-4FF0-B0A9-809BAFF76BE8},40.11138660871863,-88.23858244698806
2403,Cast Aluminum,Combo,Cobra/Globe,Other,250/85,SL094,1254449.297525,1010695.340825,6.0,,9222,No,Not Specified,Black,Not Specified,GE/QL,Yes,Not Specified,AERIAL,Not Specified,11/1/18,{D909CCAC-F755-4DAC-B432-B72ADBF70113},40.111256611344,-88.23879043360422
2404,Cast Aluminum,Combo,Cobra/Globe,Other,250/85,SL094,1254358.320575,1010740.42905,6.0,,9223,No,Not Specified,Black,Not Specified,GE/QL,Yes,Not Specified,AERIAL,Not Specified,11/1/18,{A8522817-A7B6-4C35-960D-C3CEE96902A7},40.11100978963638,-88.23863056803832
2405,Aluminum,Truss Arm,Cobra,HPS,250,SL111,1268238.00025,1004254.314775,6.0,,9224,No,Not Specified,Black,Not Specified,GE,No,Not Specified,AERIAL,Not Specified,Not Specified,{90706C83-C80C-4C1A-B13E-19BFBDD50BE4},40.149124487687345,-88.26177900741453
2406,Aluminum,Truss Arm,Cobra,HPS,250,SL111,1268189.612775,1004084.984475,6.0,,9301,No,Not Specified,Black,Not Specified,GE,No,Not Specified,AERIAL,Not Specified,Not Specified,{5FE4D97D-E707-4620-B688-9C531966FA28},40.14899203265729,-88.2623848795458
2407,Aluminum,Truss Arm,Cobra,HPS,250,SL089,1268218.849575,1006987.180175,6.0,,9226,No,Not Specified,Black,Not Specified,GE,No,Not Specified,AERIAL,Not Specified,Not Specified,{995084E4-DD66-4A2A-9530-4CB2F2A57F47},40.14906776603439,-88.2520245897039
2408,Aluminum,Truss Arm,Cobra,HPS,250,SL089,1268265.93037499,1006827.56545,6.0,,9227,No,Not Specified,Black,Not Specified,GE,No,Not Specified,AERIAL,Not Specified,Not Specified,{856B0D33-45D7-4989-B91C-80FBE6D623CA},40.149195104346354,-88.25257380442221
2409,Aluminum,Truss Arm,Cobra,HPS,250,SL089,1268222.91995,1007866.0912,6.0,,9228,No,Not Specified,Black,Not Specified,GE,No,Not Specified,AERIAL,Not Specified,Not Specified,{FD49588C-EC17-484D-A606-F63D72F90E8F},40.14906714885334,-88.24886735626204
2410,Aluminum,Truss Arm,Cobra,HPS,250,SL089,1268164.246,1007923.050875,6.0,,9229,No,Not Specified,Black,Not Specified,GE,No,Not Specified,AERIAL,Not Specified,Not Specified,{A799663F-66E0-4247-905C-DA0E42C1A1F6},40.14891317185967,-88.24865534347637
2411,Aluminum,Truss Arm,Cobra,HPS,250,SL089,1267277.85735,1007951.1954,6.0,,9230,No,Not Specified,Black,Not Specified,GE,No,Not Specified,AERIAL,Not Specified,Not Specified,{00F338C0-8873-434C-B4DC-FA1C696CA929},40.146479880820785,-88.24855768889458
2412,Aluminum,Truss Arm,Cobra,HPS,250,SL089,1267138.439875,1007952.5843,6.0,,9231,No,Not Specified,Black,Not Specified,GE,No,Not Specified,AERIAL,Not Specified,Not Specified,{7BCE14A5-4065-4840-9F2B-E212005CF298},40.1460971637368,-88.24855319688866
2413,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,SL124,1254261.77412499,1010268.9623,,,9232,No,Not Specified,Not Specified,Not Specified,GE,No,Not Specified,AERIAL,Not Specified,Not Specified,{124ADD6D-D6CB-49DA-86A9-4ED8518391EA},40.110743073218416,-88.24031554324033
2414,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,SL124,1254261.77412499,1010304.94765,,,9233,No,Not Specified,Not Specified,Not Specified,GE,No,Not Specified,AERIAL,Not Specified,Not Specified,{CCB3F524-F290-4DED-AA94-780680DFEABC},40.11074296982451,-88.24018688726115
2415,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,SL124,1254491.913025,1010021.24915,,,9234,No,Not Specified,Not Specified,Not Specified,GE,No,Not Specified,AERIAL,Not Specified,Not Specified,{4F7D14D3-25D0-4024-A506-088485B35F36},40.111375537354085,-88.24120031912334
2416,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,SL124,1254518.692825,1010022.086025,,,9235,No,Not Specified,Not Specified,Not Specified,GE,No,Not Specified,AERIAL,Not Specified,Not Specified,{2A33FB74-32F5-4532-A9F5-7D603FD1B407},40.11144904841115,-88.2411972276551
2417,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,SL124,1254260.1004,1010016.22795,,,9236,No,Not Specified,Not Specified,Not Specified,GE,No,Not Specified,AERIAL,Not Specified,Not Specified,{5AFA8F43-8EF0-4E9B-AD40-58626ED5BE61},40.110739201267506,-88.2412191300367
2418,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,SL124,1254714.622725,1010045.045425,,,9237,No,Not Specified,Not Specified,Not Specified,GE,No,Not Specified,AERIAL,Not Specified,Not Specified,{458AFEC1-1A67-49B7-A0FE-48A4EA76D71C},40.111986832129766,-88.24111441599868
2419,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,SL124,1254716.193825,1010294.06835,,,9238,No,Not Specified,Not Specified,Not Specified,GE,No,Not Specified,AERIAL,Not Specified,Not Specified,{EB02B41B-0A43-43C2-BF75-CB6759862E07},40.1119904320163,-88.24022408194452
2420,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,SL124,1254716.193825,1010320.0113,,,9239,No,Not Specified,Not Specified,Not Specified,GE,No,Not Specified,AERIAL,Not Specified,Not Specified,{FD3CCC0F-114C-4D31-A37A-51206C9F60B3},40.11199035741623,-88.24013132886544
2421,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,SL124,1254718.70445,1010442.194125,,,9240,No,Not Specified,Not Specified,Not Specified,GE,No,Not Specified,AERIAL,Not Specified,Not Specified,{CD4D519C-A6E7-4FEA-97B0-EB252E099B33},40.111996897549055,-88.23969448120066
2422,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,SL124,1254522.877175,1010445.5416,,,9241,No,Not Specified,Not Specified,Not Specified,GE,No,Not Specified,AERIAL,Not Specified,Not Specified,{56ADE542-C907-4C7D-A5E9-C9BEEBC9139B},40.11145932074586,-88.23968325047143
2423,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,SL124,1254497.7711,1010445.5416,,,9242,No,Not Specified,Not Specified,Not Specified,GE,No,Not Specified,AERIAL,Not Specified,Not Specified,{6361E1EA-D94A-4A85-903D-6D16B8A8BAF1},40.1113904022955,-88.23968334499476
2424,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,SL124,1254263.447875,1010448.0522,,,9243,No,Not Specified,Not Specified,Not Specified,GE,No,Not Specified,AERIAL,Not Specified,Not Specified,{AA1F3A58-3167-49FB-A634-79F173451B83},40.1107471522255,-88.23967525163951
2425,Cast Aluminum,Other,Globe,HPS,150,SL063,1255670.605725,1010251.1534,1.0,,{683A7048-63CE-4DAD-9D72-7F7022933A36},Yes,Not Specified,Black,Not Specified,GE,Yes,Not Specified,AERIAL,Not Specified,Not Specified,{BB4CFEC5-EEBF-4845-9459-F43953423807},40.11461051830848,-88.24037394800294
2426,Cast Aluminum,Other,Globe,HPS,150,SL063,1255707.028175,1010130.1964,1.0,,{7405C152-8F62-4EC0-B068-BA44304A17B8},Yes,Not Specified,Black,Not Specified,GE,Yes,Not Specified,AERIAL,Not Specified,Not Specified,{20A5EA97-1199-4645-ADAA-C9298AC48168},40.11471084822683,-88.2408062850272
2427,Other,Wall Pack,Other,LED,Not Specified,SL063,1255729.61905,1010031.17475,7.0,,{03683A59-AEB7-4FE9-A57A-1DC3A9D87C3C},No,Not Specified,Other,N/A,GE,No,Not Specified,AERIAL,Not Specified,Not Specified,{6424A0E7-CFDF-4A79-AD41-C35F78154A2B},40.11479758754918,-88.24124949814393
2428,Other,Wall Pack,Other,LED,Not Specified,SL063,1255723.281275,1010049.8545,7.0,,{916B0C35-A4DF-4CF5-9026-A26D9257B472},No,Not Specified,Other,N/A,GE,No,Not Specified,AERIAL,Not Specified,Not Specified,{F2753CA6-B937-45C3-BD1B-F4DB074E2438},40.11476321399193,-88.24110986361933
2429,Other,Wall Pack,Other,LED,Not Specified,SL063,1255717.94419999,1010067.533575,7.0,,{1AA008E3-FBEB-4ECA-A5E9-A25E492DC076},No,Not Specified,Other,N/A,GE,No,Not Specified,AERIAL,Not Specified,Not Specified,{08797E5F-2C5E-4579-B951-C65F81932498},40.11473399863582,-88.24099117860399
2430,Aluminum,Combo,Cobra,LED,Not Specified,SL063,1255684.1482,1010299.27845,6.0,2017-01-01 06:00:00,{4EC8103D-EAE9-400D-B638-BBC83836F347},No,Not Specified,Black,Valmont,GE,Yes,Not Specified,GPS,Not Specified,Not Specified,{D934CCD0-AFA1-4985-823B-E8B638AEFDAD},40.11464727656091,-88.24019590471889
2431,Cast Aluminum,Other,Globe,HPS,150,SL063,1255711.18545,1010221.9416,1.0,,{7F672840-D317-4B2A-850A-8D8250C1E940},Yes,Not Specified,Black,Not Specified,GE,Yes,Not Specified,AERIAL,Not Specified,Not Specified,{2E1DCB95-C6A0-4F9F-94F7-9C52F095F076},40.11472199751,-88.24047824126977
2432,Cast Aluminum,Other,Globe,HPS,150,SL063,1255738.504825,1010138.092575,1.0,,{0D47551F-28AE-4D36-9EFD-3BBF1B4E0B4B},Yes,Not Specified,Black,Not Specified,GE,Yes,Not Specified,AERIAL,Not Specified,Not Specified,{3904A51B-04BE-4CE1-AC69-365F9347960A},40.114797232389165,-88.2407779352204
2433,Other,Wall Pack,Other,LED,Not Specified,SL063,1255759.97365,1010090.5497,7.0,,{456E9139-71BE-4FE6-A1D4-013E02FDC73E},No,Not Specified,Other,N/A,GE,No,Not Specified,AERIAL,Not Specified,Not Specified,{3686F08F-C1F0-463D-A905-D0FAC2CD2E47},40.11487484107965,-88.24093820944444
2434,Other,Wall Pack,Other,LED,Not Specified,SL063,1255766.311425,1010070.535675,7.0,,{B2773D2D-6D72-4DE9-9A95-1DA105D1C7CA},No,Not Specified,Other,N/A,GE,No,Not Specified,AERIAL,Not Specified,Not Specified,{789E7CB9-7D54-40F1-A6C9-20EA079DF0DA},40.11490483192329,-88.24105575930182
2435,Other,Wall Pack,Other,LED,Not Specified,SL063,1255772.982775,1010051.8559,7.0,,{E21D2407-DEC1-4F81-B477-679076C2E20E},No,Not Specified,Other,N/A,GE,No,Not Specified,AERIAL,Not Specified,Not Specified,{16DA0973-4732-4759-BE85-4B79D026C51A},40.114942855143745,-88.2412047887558
2436,Aluminum,Combo,Cobra,LED,Not Specified,SL063,1255631.470725,1010357.47715,6.0,2017-01-01 06:00:00,{E4D6DD91-BFB5-4C72-A13B-9FBA8653F05A},No,Not Specified,Black,Valmont,GE,Yes,Not Specified,GPS,Not Specified,Not Specified,{898D5C99-4177-48B1-BA03-EAD4A891CA79},40.114501825334884,-88.23998848175744
2437,Aluminum,Combo,Cobra,LED,286(LED),SL063,1255645.5145,1010294.806675,8.0,2017-01-01 06:00:00,{46F47E34-DA89-4C48-AE63-7291E882DC43},No,Not Specified,Black,Valmont,GE,Yes,Not Specified,GPS,Not Specified,Not Specified,{DCF4F4BB-F305-4508-A707-299A85E36EC7},40.11454567016967,-88.2402130347543
2438,Aluminum,Truss Arm,Cobra,LED,Not Specified,SL060,1255745.30447499,1010330.282025,4.0,2017-01-01 06:00:00,{1C087030-F308-41BD-BF9C-223F2BE0F678},No,Not Specified,Black,Not Specified,GE,Yes,Not Specified,AERIAL,Not Specified,Not Specified,{99DBBA0B-ECB3-4EC1-ADDF-DDD302FB7C8D},40.11481834641072,-88.24008376443642
2439,Cast Aluminum,Combo,Other,Not Specified,Not Specified,SL063,1255628.44402499,1010493.959925,8.0,,{0C3658E5-7333-420A-8720-20CE18F41931},No,Not Specified,Black,Not Specified,GE,Yes,Not Specified,AERIAL,Not Specified,Not Specified,{C648BBFC-239F-415E-9C2C-4C60371DCD11},40.114494080059465,-88.23950597254661
2440,Cast Aluminum,Combo,Other,Not Specified,Not Specified,SL063,1255574.673225,1010557.66755,8.0,,{C5793577-51BB-41B0-8282-5A504171F31B},No,Not Specified,Black,Not Specified,GE,Yes,Not Specified,AERIAL,Not Specified,Not Specified,{48B212F4-6653-45B4-992D-AFEA20F7ACD6},40.11434628851796,-88.23927839383227
2441,Cast Aluminum,Combo,Cobra/Globe,Other,250/85,SL063,1255612.46905,1010663.22715,8.0,,{4CD19F2B-2F59-4933-AEAB-6CFC423A8317},No,Not Specified,Black,Not Specified,GE/QL,Yes,Not Specified,AERIAL,Not Specified,11/1/18,{402571C1-5F74-4D75-B474-653A805226EE},40.114449735046165,-88.23890083220131
2442,Aluminum,Truss Arm,Not Specified,LED,Not Specified,SL063,1255470.53952499,1010245.8355,6.0,,{CC33DEB0-F755-49D0-B6A8-67696F820856},No,Not Specified,Black,Not Specified,GE,Yes,Not Specified,AERIAL,Not Specified,Not Specified,{2B73D632-93B2-43E8-B985-48E5DAAE59B9},40.11406133061601,-88.24039370935293
2443,Aluminum,Truss Arm,Not Specified,LED,Not Specified,SL063,1255416.38282499,1010282.511075,6.0,,{2998133D-3AB5-4782-A289-7E7AA7830C9D},No,Not Specified,Black,Not Specified,GE,Yes,Not Specified,AERIAL,Not Specified,Not Specified,{D0413127-1EB2-4FD9-A1E6-954A79C4B1B4},40.1139125593794,-88.24026278290215
2444,Aluminum,Truss Arm,Not Specified,LED,Not Specified,SL063,1255326.142275,1010200.56615,6.0,,{81720805-3641-4822-88FA-DDD8BCB9AFF3},No,Not Specified,Black,Not Specified,GE,Yes,Not Specified,AERIAL,Not Specified,Not Specified,{25F2A745-4271-4F54-A134-9D5266498ED6},40.11366507430181,-88.24055610452265
2445,Aluminum,Combo,Cobra,LED,Not Specified,SL063,1255184.8162,1010201.170475,8.0,2017-01-01 06:00:00,{CE0691ED-3F73-4990-BF25-10686D812660},No,Not Specified,Black,Valmont,GE,Yes,Not Specified,GPS,Not Specified,Not Specified,{58CA9703-F827-40CD-9931-BA8A3883BD5F},40.11327982791656,-88.2405520145443
2446,Aluminum,Combo,Cobra,LED,Not Specified,SL063,1255128.413925,1010135.563275,8.0,2017-01-01 06:00:00,{987AB0B2-C891-428B-AA29-78C5E2C75F68},No,Not Specified,Black,Valmont,GE,Yes,"Knock-down as of 3/20/18, To be replaced",GPS,Not Specified,Not Specified,{A4C1D3B7-C9CB-439C-BA1D-8D585C09120F},40.113126633057085,-88.2407834139342
2447,Aluminum,Combo,Cobra,LED,Not Specified,SL063,1254980.7719,1010128.66705,8.0,2017-01-01 06:00:00,{8DE11CBA-A52D-47F0-93CA-7947F8AEAA26},No,Not Specified,Black,Valmont,GE,Yes,Not Specified,GPS,Not Specified,Not Specified,{9108C544-938E-4277-9F7E-A5C1354B48A2},40.11271749085335,-88.24081375227934
2448,Cast Aluminum,Combo,Teardrop,HPS,250/85,SL070,1254991.33005,1011198.68455,8.0,2010-01-01 06:00:00,{E249950F-6840-48A1-BFE4-C8CDE233B620},No,Not Specified,Black,Hapco,GE/QL,Yes,"Top - HPS, Bottom - IND",AERIAL,Not Specified,Not Specified,{633232C9-90BF-4F4C-8322-A0396F39995A},40.112743065298105,-88.23698875806726
2449,Cast Aluminum,Other,Teardrop,IND,85,SL070,1255062.846925,1011198.424125,2.0,2010-01-01 06:00:00,{7C1A5C49-5398-41B4-95DE-59B1D826447E},No,Not Specified,Black,Hapco,QL,Yes,Not Specified,AERIAL,Not Specified,Not Specified,{F5D5717B-3196-4BA5-B44B-93E9EF0F9F93},40.112939387630426,-88.23698941124044
2450,Cast Aluminum,Combo,Teardrop,HPS,250/85,SL070,1255140.615925,1011198.10785,8.0,2010-01-01 06:00:00,{7A5178B1-2320-4125-8DDE-C09564B46D80},No,Not Specified,Black,Hapco,GE/QL,Yes,"Top - HPS, Bottom - IND",AERIAL,Not Specified,Not Specified,{55D29A32-BF03-4835-98D4-64C366534AED},40.11315287330803,-88.23699024078294
2451,Cast Aluminum,Other,Teardrop,IND,85,SL070,1255212.547725,1011197.45185,2.0,2010-01-01 06:00:00,{39D7B4D0-7D29-4E25-A233-744FDFB27A26},No,Not Specified,Black,Hapco,QL,Yes,Not Specified,AERIAL,Not Specified,Not Specified,{0A6C969F-5F78-4FED-A085-70BA151EC363},40.11335033519238,-88.23699230818369
2452,Cast Aluminum,Combo,Teardrop,HPS,250/85,SL070,1255285.162575,1011196.7504,8.0,2010-01-01 06:00:00,{ECF57747-D000-4BE8-B2E0-DF661B1D0CDC},No,Not Specified,Black,Hapco,GE/QL,Yes,"Top - HPS, Bottom - IND",AERIAL,Not Specified,Not Specified,{C12E52D2-3D03-4784-9142-E4B7B5C267E2},40.11354967320357,-88.2369945348246
2453,Cast Aluminum,Combo,Teardrop,HPS,100,SL070,1255270.7469,1011150.653775,2.0,2010-01-01 06:00:00,{A0C3C64E-2162-4879-945C-C5813AB864CD},No,Not Specified,Black,Hapco,GE,Yes,Not Specified,AERIAL,Not Specified,Not Specified,{0F3E061B-8552-4D8B-9619-9EEB435D8336},40.11351023767305,-88.23715940304979
2454,Cast Aluminum,Combo,Teardrop,HPS,100,SL070,1255286.7813,1011135.22855,2.0,2010-01-01 06:00:00,{1F1B6622-8939-4479-B9B1-D62BD3FBDAAD},No,Not Specified,Black,Hapco,GE,Yes,Not Specified,AERIAL,Not Specified,Not Specified,{89CB46F7-9234-414F-9483-56EC215FFAC6},40.11355429963194,-88.23721449164547
2455,Cast Aluminum,Combo,Teardrop,HPS,100,SL070,1255230.10525,1011150.78035,2.0,2010-01-01 06:00:00,{685802F1-7E6B-42FD-A98E-43417FA1FBC4},No,Not Specified,Black,Hapco,GE,Yes,Not Specified,AERIAL,Not Specified,Not Specified,{907109BB-73C1-4B93-9A8A-8211D1756800},40.113398671645776,-88.23715910741603
2456,Cast Aluminum,Combo,Teardrop,HPS,100,SL070,1255214.44085,1011135.58515,2.0,2010-01-01 06:00:00,{B3CA1034-2CB4-4D44-B63B-64F600193F08},No,Not Specified,Black,Hapco,GE,Yes,Not Specified,AERIAL,Not Specified,Not Specified,{50C88509-28BD-4210-819E-6C06ADF8AF74},40.11335571556887,-88.2372134961402
2457,Cast Aluminum,Combo,Teardrop,HPS,100,SL070,1255154.814375,1011153.991675,2.0,2010-01-01 06:00:00,{9D9C0495-2371-4450-9455-4D8897E7EB4C},No,Not Specified,Black,Hapco,GE,Yes,Not Specified,AERIAL,Not Specified,Not Specified,{CD910E52-AEC8-4A55-B714-A06D8FBF7A85},40.11319198069369,-88.23714791710842
2458,Cast Aluminum,Combo,Teardrop,HPS,100,SL070,1255072.33315,1011154.553325,2.0,2010-01-01 06:00:00,{7A71FD97-B105-42AF-A8A5-0976A31850C7},No,Not Specified,Black,Hapco,GE,Yes,Not Specified,AERIAL,Not Specified,Not Specified,{F6370871-0B7A-4A6A-B283-41F54959726E},40.1129655586313,-88.2371462278861
2459,Cast Aluminum,Combo,Teardrop,HPS,100,SL070,1255015.73595,1011156.617425,2.0,2010-01-01 06:00:00,{7D4945C0-6948-4BDE-8F97-9EF715A593ED},No,Not Specified,Black,Hapco,GE,Yes,Not Specified,AERIAL,Not Specified,Not Specified,{56B6B961-2891-42BC-8E54-ABAD96DB46DA},40.112813331603206,-88.23713775857085
2460,Cast Aluminum,Other,Teardrop,HPS,100,SL070,1254987.8512,1011096.840775,2.0,2010-01-01 06:00:00,{4013421A-DC7B-414A-A27B-FD6FFAA292B0},No,Not Specified,Black,Hapco,GE,Yes,Not Specified,AERIAL,Not Specified,Not Specified,{D3735BA2-FDD2-4C80-8784-0FC1B36151A1},40.11273182440215,-88.2373519127747
2461,Cast Aluminum,Other,Teardrop,HPS,100,SL070,1254990.962725,1011009.09245,2.0,2010-01-01 06:00:00,{08F36313-DE1D-4332-BCDD-43F7D54D2D0D},No,Not Specified,Black,Hapco,GE,Yes,Not Specified,AERIAL,Not Specified,Not Specified,{16BE64D2-298E-4B95-B43E-02D414C9A97F},40.11274261937065,-88.23766661250926
2462,Cast Aluminum,Other,Teardrop,HPS,100,SL070,1254987.5818,1010922.48535,2.0,2010-01-01 06:00:00,{D06DB73B-9896-4BF5-8262-765D8DA4E26B},No,Not Specified,Black,Hapco,GE,Yes,Not Specified,AERIAL,Not Specified,Not Specified,{1115ADCE-2D6F-41DE-ACB5-487FE402EEAB},40.11273359378952,-88.23797627381539
